,ID,shortcode,text,hashtags,comments,likes
46,,,"Kalpana Chawla was killed in the Space Shuttle Columbia Disaster 16 years ago #onthisday. The space shuttle disintegrated on entering the earth's atmosphere minutes before concluding the mission killing all seven crew members. 📸: Wikimedia Commons

#nasa #space #astronaut #science #anniversary",onthisday nasa space astronaut science anniversary,|Let’s stop mourning over one Kalpana Chawla and strive to make this country a better place so that more and better than her Kalpanas are born :)|😢|@rashi2190 Stuff of Dreams❤️|😢|@scroll_in  Please choose appropriate words when you post publicly... They died not killed.|Aabe Gandu She was died...not killed.choose these words wisely.|😢|😭|👏|😭|👏|😭|👏|👏|😭|👏|😭|😭|👏|😭|👏|Killed? Evaluate your words before posting anything. It's been a 10hours. Already many people had mentioned your mistake but @scroll_in you haven't edited your post. Are you guys waiting for public to start trolling you on social media? #shame|16 years!! Still remember seeing it flashing on the TV. Sigh! Time flies|Some a the smartest dummies can't read the language of Egyptian mummies. And a fly to the moon but can't find food for the starving tummies 😴🤔|Sad...|@sumedha_sawbones,1818
47,,,"#5YearsOfScroll | As Scroll.in turns five we take a look back – and forward

At 8.30 am on Republic Day 2014 Scroll.in published its first article. “Ambedkar dreaming: Constitution’s architect talks of his hopes for new India” said the headline. In the constantly mutating world of the internet we weren’t quite sure what shape our publication would assume. But we set ourselves an expansive goal: to cover “the news that matters and the things that make life worth living”. In those early days months away from a crucial national election our small team of reporters travelled the length and breadth of the country to bring you dispatches that foregrounded the concerns of ordinary Indians – voices that were being drowned in the sound and fury of the political campaign.

Five years and approximately 121664 pieces later just over ten million readers every month affirm that we are their trusted news source. Many of them are subscribers who help support our award-winning journalism.

As our team has grown so has the number of sections on Scroll.in. Each weekday dawns with Your Morning Fix a news show produced by our Video team. “The Latest” provides updates on the news as it breaks. “The Field” proves that India is interested in sporting action beyond the cricket pitch. “The Reel” reflects the fact that India is home to many more film genres than just Bollywood. “Magazine” brings you stories about art and food quirks of history and eccentric tales. “Books and Ideas” has a sharp focus on the literary world with reviews and trend pieces. “Pulse” reports on the state of India’s health.

We are months away from the national election. Before the storm of sloganeering begins we want reflect on the five years that have gone by.

For those seeking facts over opinion we have put together a series of informationally rich and rigorously researched articles on #TheModiYears. The project revisits the key milestones and initiatives of the Modi government and examines their impact on our national life. You can check it out on our website.",5yearsofscroll themodiyears,|❤️❤️❤️ congratulations for the great job done in your first 5 years. I hope you keep bringing us great stories forever!|Congrats @scroll_in ..i have been actively following the articles and especially #morningfix... 5 years for independent unbiased journalism 🙌|Keep the good work!,187
48,,,"Chhatrapati Shivaji Terminus illuminated in tricolour on the eve of Republic Day in Mumbai. (PTI Photo)
.
.
.
#republicday2019 #republic #republicday #republicday🇮🇳 #happyrepublicday #happyrepublicdayindia #india #indians #mumbai #cst #chhatrapatishivajiterminus #tricolour #photography",republicday2019 republic republicday republicday happyrepublicday happyrepublicdayindia india indians mumbai cst chhatrapatishivajiterminus tricolour photography,|Damnnnnnn😍|👍|Mazi Mumbai 💟❤️|👌👌👌😘|👏|🔥🔥❤️❤️🙏🙏|😍|Happy Republic Day 🇮🇳❤|This happens everyday in Mumbai I guess,1217
49,,,"The Kumbh mela commenced in Prayagraj on Tuesday with the shahi snan or the holy dip undertaken by religious leaders disciples and members of the 13 akharas (religious orders).
.
.
.
About 12 crore people are expected to visit the Kumbh mela to offer prayers and take a holy dip at the Sangam or the confluence of the three rivers – Ganga Yamuna and the mythical Saraswati. The pilgrimage lasts 50 days and will conclude on March 4. .
.
.
Over 20000 police paramilitary and other personnel have been deployed at the site of the Kumbh Mela.
.
.
.
(📸: PTI AFP) #kumbhmela #kumbhmela2019 #india #indians",kumbhmela kumbhmela2019 india indians,|बिगड़ैल नशेड़ी नागा।|जो जन इनके दर्शन को जावे उनको भी नरक पठावे है। कबीर वाणी|akhir kisi ko to aag lagni hi thi. har har mahadeo|@bellaruqyah,467
50,,,"A 48-hour nationwide strike called by 10 central trade unions entered its second day on Wednesday. The #BharatBandh has been called to protest against the “anti-people” policies of the Narendra Modi-led government.
.
.
.
Besides this there is also a public bus strike in Mumbai and a bank unions strike.
.
.
.
The first day of the strike saw protestors stopping 
buses and trains pelting stones and clashing with the police. In Rajasthan at least 22 police personnel and 50 civilians were wounded in clashes.
.
.
.
Log on to Scroll.in to follow live updates. (📸: PTI) #bharatbandh #indians #india #strike #2019 #narendramodi",bharatbandh bharatbandh indians india strike 2019 narendramodi,|Communist dog @scroll_in try hard mc channel|Commie who?,177
51,,,"Central trade union activists block a train during the 48-hour-long nationwide general strike. 
They are protesting against the anti-people policies of the Centre. 
Check out our Instagram story for more details on the #BharatBandh.
.
.
.
#indians #india #bharatbandh #railroko #westbengal #karnataka #odisha #strike #union #tradeunion",bharatbandh indians india bharatbandh railroko westbengal karnataka odisha strike union tradeunion,|@scroll_in you are a loser try hard bc biased channel|@scroll_in  try hard congressi dog,148
52,,,"A dawn-to-dusk strike began in Kerala on Thursday to protest against the entry of two women who offered prayers at the Ayyappa Temple in Sabarimala on Wednesday.
.
.
.
The strike has been organised by the Sabarimala Karma Samithi a platform created by the Rashtriya Swayamsevak Sangh. .
.
.
Two women below the age of 50 entered the hill shrine for the first time early on Wednesday to offer prayers. .
.
.
Violence broke out in many parts of the state with the police resorting to baton-charging in Thiruvananthapuram Palakkad and Kasargode. A member of the Sabarimala Karma Samithi died after suffering injuries during clashes in Pandalam town on Wednesday.
.
.
.
Chief Minister Pinarayi Vijayan also said the temple’s decision to close for ‘purification’ after two women had entered the day before violated the Article 17 of the Constitution which prohibits untouchability.
.
.
.
(📸: PTI) #sabarimala #sabarimalatemple #womenrights #kerala #bjp #pinarayivijayan",sabarimala sabarimalatemple womenrights kerala bjp pinarayivijayan,"|The whole episode stinks of a political plot|#NoMoreModi|They never offered prayers by the way. They just wanted to ‘create history’. That’s what they explicitly said.|With due respect to constitution ... And the people of india .....why is that hindu religion is the target always .... Why not islam and christianity and sikh communities .|Its not the women entered this temple. First time after the ban instructed by high court of kerala in 1990..!!!|What and where is the right of hindu women #tripple-talaaq|No devotees it's a pure form of #rssterrorism|It's all a dirty political game played by many players meddling with the beliefs of various societies...... So much evil behind every move....|It would have been so good if these people would just check the background history of Ayyappa ""SWAMI"" ..and get the information corrected ..this is not offering prayer,those two women didn't do it with devotion...",420
53,,,"A Sikh devotee cleans the sacred pond (Sarovar) at the Golden Temple on the first morning of the new year 2019 in Amritsar. .
.
.
(📸: PTI) #newyear #happynewyear #happynewyear2019 #2019 #happy2019 #amritsar #sikh #goldentemple #goldentemple🙏 #india #tourism #photooftheday #photography",newyear happynewyear happynewyear2019 2019 happy2019 amritsar sikh goldentemple goldentemple india tourism photooftheday photography,|Waheguru waheguru 🙏🙏|@arkajyotibhattacharya ei chhobi ta dekho. Such a beautiful shot.|Beautiful|🙏🙏🙏🤗,671
54,,,"NASA's New Horizons spacecraft has beamed back the first images of the distant world Ultima Thule after a historic flyby on January 1 2019. 🙌👏
.
.
.
The event which marks the most distant and possibly the oldest object ever visited by a space probe ushered in the era of exploration from the enigmatic Kuiper Belt NASA said in a statement.
.
.
.
Ultima Thule is an icy ancient rock in the Kuiper Belt about 1.6 billion km beyond Pluto or 6.4 billion kilometres from Earth. Studying it may reveal how planets formed. The flyby comes three-and-a-half years after New Horizons flew past Pluto and provided us with the first close-up photographs of the dwarf planet.
.
.
.
(📸: NASA/Twitter) #nasa #UltimaThule #NewHorizons",nasa ultimathule newhorizons,|Thnx🌟,224
55,,,"River Chenab seen in semi-frozen condition after cold wave conditions slightly subsided and minimum temperature increased in Spiti Himachal Pradesh. .
.
.
(PTI Photo) #india #indians #chenab #spiti #himanchalpradesh #himachalpradeshtourism #himachaldiaries #photography #tourism",india indians chenab spiti himanchalpradesh himachalpradeshtourism himachaldiaries photography tourism,|@prathibha_06n|@satyamagarwal27 @anandi_10|Seems like birdbox tho|@katoch.abhay @manusharmaa this place boys?|@apurv_dwivedi|This picture is lit!!,682
56,,,"Happy New Year 🎉
.
.
.
Millions of people gathered at iconic locations across the world to join celebrations to welcome 2019 on Monday night. .
.
.
Sydney one of the first major cities to welcome the New Year organised its biggest-ever fireworks display and enthralled 1.5 million spectators near the Harbour Bridge for 12 minutes.
.
.
.
The New Year will reach the United States and other parts of the America later in the day.
.
.
.
#sydney #newyear #happynewyear #happynewyear2019 #2019 #india #indians",sydney newyear happynewyear happynewyear2019 2019 india indians,|Happy New Year 2019🌟🌟🌟|Happy New Year,276
57,,,"In pictures: #Christmas celebrations from around the world.
1: Children participate in a nativity scene in Bashiqa town east of Mosul in Iraq on Tuesday. (Photo credit: Khalid al-Mousily/Reuters)

2: People wait outside the St Paul's Cathedral in Kolkata on Tuesday. (Photo credit: PTI)

3: #Pope Francis kisses a figurine of baby Jesus during a mass on Christmas eve at St Peter's basilica in the Vatican. (Photo credit: Tiziana Fabi/AFP)

4: A child part of the Central American migrants travelling to the United States receives gifts from an NGO as part of #Christmas celebrations in Baja California state Mexico. (Photo credit: Guillermo Arias/AFP)

5: People gather around a Christmas tree on Christmas Eve in China's eastern Zhejiang province | AFP",christmas pope christmas,|Nice...,248
58,,,"The Rs 100 commemorative coin which was released in the memory of the former prime minister Atal Bihari Vajpayee on the eve of his birth anniversary in New Delhi. .
.
.
The 100-rupee coin with Vajpayee’s image has his name inscribed in Hindi and English. It weighs 35 grams and has the years 1924 and 2018 inscribed to mark the years of Vajpayee’s birth and death. He died in August.
.
.
.
“Today’s political landscape is such that if someone has to stay out of power even for two or five years they become restless” Modi said in an apparent jibe at the Opposition parties. .
.
.
(📸: PTI) #atalbiharivajpayee #narendramodi #merrychristmas #christmas #modi #india #photography",atalbiharivajpayee narendramodi merrychristmas christmas modi india photography,|Want this...,397
59,,,"Do you have a story of a passionate eco-warrior who is making your community better and more eco-friendly? .
.
.
Share your story with us and stand a chance to win cash support for your work and be featured on the ‘Eco India’ show*. Click here to find out more - https://scroll.in/brandstudio/ecoindia/906603/eco-india-is-looking-for-eco-warriors
.
.
.
Send your entries to doingyourbit@scroll.in.
.
.
.
. *Terms & conditions apply. #ecoindia #environment #climatechange #heroes #environmentheroes #india #indians #forest #nature #naturephotography #doingyourbit",ecoindia environment climatechange heroes environmentheroes india indians forest nature naturephotography doingyourbit,|@fireflydo u shud send ur story about the video u posted about Bahubali point|@journeyswithmeaning|@dasarko1998 @selfish_presely @thesecretsharer @aparupa_t,101
60,,,"For the first time since 2014 saffron has shrunk on the map of India.
.
.
.
The Congress on Wednesday won 114 seats in Madhya Pradesh and emerged the single largest party in the state. The Bharatiya Janata Party which had ruled the state for 15 years won 109 seats. In addition to this Congress won 99 seats in Rajasthan and 68 in Chhattisgarh yesterday. .
.
.
Before this round of elections the BJP was in power in 19 states holding seven key states on its own and in an alliance government in 12 others. .
.
.
#bjp #narendarmodi #pmmodi #modi #amitshah #madhyapradesh #telangana #mizoram #rajasthan #chhattisgarh #madhyapradeshelections2018 #rajasthanelections2018 #telanganaelections2018 #mizoramelections2018 #india #indians #kcr #rahulgandhi #elections2018 #indianelections",bjp narendarmodi pmmodi modi amitshah madhyapradesh telangana mizoram rajasthan chhattisgarh madhyapradeshelections2018 rajasthanelections2018 telanganaelections2018 mizoramelections2018 india indians kcr rahulgandhi elections2018 indianelections,"|Thanks to Lord Ayappa ! 🙏|@shubhsahai|Most of the states where they were originally in power seem to have rejected them by now|Thank God! Not a big fan of either parties but definitely didn't admire BJP rule in this decade|Its a sign that democracy is alive and functioning. Political parties need to understand that saying one thing and doing another completely opposite thing is unacceptable. The farming community of about 82 Crore people need a strong voice in our leaders to support them so that their hard work for feeding the country and the world does not go in vain. However, just because the #CONGRESS has won, they should not take this victory lightly. These states they have won, hardly contribute to India's GDP. They need to focus on the absolute economic issues on ground and make their states in the next 4 years atleast contribute an additional 1-2% GDP which can easily be achieved with strong farming practises alone. Its time these states stop depending on Maharastra (which contributes over 38% to the national tax kitty) to pay their way.",572
61,,,"An elderly voter shows her ink-marked finger as she holds a mortar tail fin in the other hand after casting vote at a polling station during the 7th phase of the panchayat elections in Jammu.
.
.
.
Voting for the seventh phase of the panchayat polls began in Jammu and Kashmir on Tuesday morning at 8am.
.
.
.
Voting is taking place at 2714 stations of which 576 are in Kashmir division and 2138 in Jammu and division. State Chief Electoral Officer Shaleen Kabra said 892 polling stations have been categorised as hypersensitive including 428 in Kashmir and 464 in Jammu. .
.
.
(📸: PTI) #voting #india #indians #indianpolitics",voting india indians indianpolitics,|Nice...,391
62,,,"Farmers staging a protest against agrarian distress in New Delhi.
.
.
.
Thousands of farmers from at least 10 states who had converged at Ramlila Maidan on Thursday are marching towards the Parliament today. .
.
.
(Video: @sweetblasphemy108) 
#FarmersMarch #india #indians #farmers #kisanmuktimarch #kisanmuktimorcha #kisan #indianfarmers #newdelhi #delhi_diaries #delhi #delhi_gram #ramlilamaidan #jantarmantar",farmersmarch india indians farmers kisanmuktimarch kisanmuktimorcha kisan indianfarmers newdelhi delhi_diaries delhi delhi_gram ramlilamaidan jantarmantar,"|Nice Feed 
Do tag us and follow us to get featured..|Every revolution begins with a spark.",198
63,,,"A man rides a boat as seagulls fly over the Yamuna early morning in New Delhi. (📸: Reuters/Anushree Fadnavis)
.
.
.
#delhi #delhi_diaries #delhi_gram #newdelhi #india #indians #photography #photographer #photo #delhiphotography #incredibleindia #india🇮🇳 #yamuna #seagulls #birds #birdsofinstagram",delhi delhi_diaries delhi_gram newdelhi india indians photography photographer photo delhiphotography incredibleindia india yamuna seagulls birds birdsofinstagram,|@aakritisuresh1|Perfect shot. Great work😍😍it would mean a lot to me if you could check out my account❤️❤️|😍|Perfect shot 👏|Beautiful! :)|😮🕊🕊🕊|Wow|Awesome|Can someone help for my picture of my post😇😇 I'm just a beginner of photographer and artistic📸🎨so I need your skill of photographer to help me🙌🙌I will do my best to take a best picture for you guys and an editing skill😘😘you also can sent me a picture so I  can help you to edit to make the picture look great😁😁Idon't force but who willingly to follow my Instagram thank you very much👍👍thanks for all your support❤️❤️|whoa beautifull|💎💎💎💎💎💎|Daaamn😍😍so Beautiful💙|incredible 😍|Wow epic shot|Seeds bursting!|incredible !! :D keep it up ;)|wowow fucking insane so many birds what's happening?? fish;) beautiful|So many seagulls (?) in that shot love it with the sunset in the background! Please check out my latest post your feedback will help me to improve as a photographer :)|Stunning! 🙂|📷😮|This picture is beautiful! Check me out for more @aqualachlan|wa3ra|Your page is great scroll_in happy holidays...|That is very cool! 👍🏻 love it!|Love your style|You are foxy:). Appreciate your profile.|Amazing shot|Moral of the picture: don't mess with seagulls or you will be shat on|wow❤️|❤️|Hey guys! Mind following me and checking my posts out?!? I’m new photographer and I’m looking for inspiration and motivation! It’ll be a great help! Thanks!❤️|Hundred % great|pretty ! =)|cool !!! =)|just a great shot... bravo!!!!|I’d really appreciate it if you’d check out my photography page 📸|Breathtaking ❤️|Nice,1486
64,,,"Umbrella-toting kids jump over foamy discharge caused by pollutants as it mixes with the surf at a beach in Chennai. .
.
.
High levels of sewage and industrial waste was claimed to be the cause of the foam officials said. .
.
.
(📸: Arun Sankar/ AFP) #india #indian #photography #photo #chennai #chennai😍 #chennaidiaries #pollution",india indian photography photo chennai chennai chennaidiaries pollution,|😥😥😥|Aiyoo asingam|👍for the photo|Most neglected issues|@anubhav_5xp,303
65,,,"Happy Pride!🏳️‍🌈🌈 At #PrideParade2018 in New Delhi.
.
.
.
.
#india #indian #pride #pride🌈 #delhi #delhi_diaries #delhi_gram #gay #lesbian #lgbt #lgbtq🌈 #lgbtq #lgbt🌈 #transgender #transisbeautiful #smashbrahminicalpatriarchy #twitter #newdelhi",prideparade2018 india indian pride pride delhi delhi_diaries delhi_gram gay lesbian lgbt lgbtq lgbtq lgbt transgender transisbeautiful smashbrahminicalpatriarchy twitter newdelhi,|@komal.goswamii it's happening rn|yeH hUmaaReIn saNSkriTiyOon kE kHilAAf hAi|❤️|Look at all these pretty people @lateherealso @navinalamba @shadeofdeodars|@prabjots1 ☹️|@notbarar !!!|@wanderingmissile|@somani.anisha  check these pictures out|Follow @alliance20.17 they give out free rainbow pins!!!!|Checkout beautiful posts from Delhi Pride Parade only on @qweedmedia|Congrats|loud n proud 🌈🏳️‍🌈|@scroll_in  please tag me in this picture 😍,1205
66,,,"Magnificent #MaryKom becomes first boxer to win six world championship titles; Sonia wins silver
.
.
.
.
The 35-year-old Indian boxer has now won seven medals at Worlds a silver to go with her six gold. Her last world title came eight years ago in 2010 and since then she has not won a medal at the World Championships.

#boxing #sports #india #marykom",marykom boxing sports india marykom,|She made us proud👍 and also became an example for every woman aroundthat she is not weak.|This is so good to hear 🙌|Congrats Mary you deserve more decorations from the nation|Olympics me kya ho jata hai in logo kon?|👏👏👏|Nation's pride|Congratulations! You have made every Indian proud. Keep chasing your Olympic Gold dream. All the very best.|We are proud for you|No. 1,911
67,,,"‘Describing a system of oppression is not a slur’.
.
.
.
In 2016 a Dalit activist and artist in the United States Thenmozhi Soundararajan designed a poster of a woman angrily holding up a sign that read “Smash Brahmanical patriarchy”. Two years later in an unlikely turn of events the poster is at the heart of a political storm.
.
.
.
On Monday the CEO of Twitter Jack Dorsey found himself at the centre of social media storm as a photo of him holding the poster went viral.
.
.
. Angered by the call to “smash Brahmanical patriarchy” a number of Indian commentators criticised the poster claiming that it was “hate speech” that served to “malign a community”.
.
.
.
We spoke to Soundararajan about how the poster was created why it led to such a backlash and how caste is reflected on social media. Link in the bio. 👆🏻
.
.
.
(📸: Twitter/ Annavetticad dalitdiva) #smashbrahminicalpatriarchy #twitter #dalit #india #jackdorsey",smashbrahminicalpatriarchy twitter dalit india jackdorsey,"|Point is ... This was done ... But many will think if it is there this can be done as well.|@harinikannan look!|@harinikanan oops|What did Brahmins do🙄 Brahmins are bearing the brunt of reservations and now they have to bear this additional burden .. please don't do it|Those religious fools also dont know exact meaning of this ""brahmin patriarchy"" . Tell them to verify first .|Saare dogs communist ek saath @scroll_in",515
68,,,"Children wait for their toys to dry up as they sit on a railway track running past a fishermen village which faced destruction due to cyclone Gaja at Adhiramapattinam in Thanjavur district. .
.
.
The cyclone made landfall near Vedaranyam in Nagapattinam district about 350 km from Chennai at a speed of 120 kmph claiming 46 lives and leaving a trail of destruction in over 10 districts.
.
.
.
The storm damaged 1.17 lakh houses uprooted at least 1.7 lakh trees and affected more than 88000 hectares of agricultural land in six districts.
.
.
.
(📸: PTI/R Senthil Kumar) #cyclone #gajacyclone #gaja #tamilnadu #chennai #nature #india #climatechange #indians",cyclone gajacyclone gaja tamilnadu chennai nature india climatechange indians,|What about the cattles?|Sadness,604
69,,,"A sperm whale that was found dead in a national park in eastern Indonesia on Monday had consumed more than 1000 plastic items. .
.
.
The 9.5-metre whale was found near Kapota Island which is part of the Wakatobi National Park in Southeast Sulawesi province. The park’s chief Heri Santoso said they found the rotting carcass after receiving a report that villagers were beginning to butcher the animal.
.
.
.
Researchers found 6 kg of plastic in the animal’s stomach. This included 115 plastic cups four plastic bottles 25 plastic bags two flip-flops a nylon sack and several other plastic items.
.
.
.
Indonesia is second only to China in terms of plastic pollution.
.
.
.
(📸: Kartika Sumolang/via Reuters) #indonesia #indonesian #whale #fishofinstagram #animals #animalsofinstagram #spermwhale #kapota #wakatobinationalpark #plastic",indonesia indonesian whale fishofinstagram animals animalsofinstagram spermwhale kapota wakatobinationalpark plastic,|This is because of Modi 😑 🤣,300
70,,,"As India hurtles towards the 2019 Lok Sabha elections the ruling Bharatiya Janata Party has employed a somewhat novel strategy to win support: renaming places. Allahabad is now Prayagraj Faizabad district will be called Ayodhya and more. .
.
.
Earlier attempts to erase the lexical traces of India’s syncretic culture have been made – with little success.
.
.
.
If implemented fully BJP’s Hindutva renaming will wipe out a lot of India. Link in the bio. 👆🏻
.
.
.
#india #indians #uttarpradesh #allahbad #ayodhya #bjp #narendramodi #modi #mughals #hindu #hindutva #hindi #bharatiyajanataparty",india indians uttarpradesh allahbad ayodhya bjp narendramodi modi mughals hindu hindutva hindi bharatiyajanataparty,|Pro left........ @scroll_in|Erasing history is the first step towards totalitarianism|Mitroo ooo we are proud for our uneducated uncivilized uncultured religious fundamental petriarcial politics and fellow's|@iamsalmaniac No one cares about everyone...... Quint is a source of info.... Thus they shouldn't be|@rajan___patel|And can they replaced|All the land records they are full of Persian words|ین سرکار ھند مادرچود است|@ibttihal see that’s why I understand Urdu|@ibttihal see that’s why I understand Urdu|And again i said it not about words...,791
71,,,"Thick smog in Delhi the day after Diwali as people burst firecrackers outside of mandated time.
.
. (📸: Reuters/ Anushree Fadnavis)
.
.
.

#Diwali #Smog #delhi #pollution #airpollution",diwali smog delhi pollution airpollution,|So kara yeah😂😂|Oh please ! Smog is always there !|Chocked with development!!|Cool! We share the same interests. Check CosmofarmaCare anti-pollution skincare products 💚,409
72,,,"A thick blanket of smog engulfed Delhi on Monday with the pollution level falling to the “severe” category. The air quality deteriorated a day after having shown marginal improvement.
.
.
.
The overall Air Quality Index of the city was registered at 345 which falls in the “very poor” category according to data from the Central Pollution Control Board. The AQI on Sunday was recorded at a “moderate” 171 the lowest in three weeks. .
.
.
The System of Air Quality Forecasting and Research had predicted a deterioration in air quality from Monday.
.
.
.
Authorities said an increase in stubble burning in the neighbouring states contributed to the decline in air quality.
.
.
.
(📸: PTI Reuters) #delhi #delhi_gram #india #indians #pollution #airpollution #smog",delhi delhi_gram india indians pollution airpollution smog,|Conveniently excluded from Swachh Bharat campaign as it does not promise translation into propaganda.,238
73,,,"The Kashmir Valley on Saturday received the season’s first snowfall with Srinagar receiving snowfall in the month of November after nine years. 📸: S. Irfan PTI / Danish Ismail Reuters 
#Kashmir #snow #Winter #India #soi #snowfall #kashmirdiaries #jammuandkashmir #streetphotography #photooftheday #photojournalism #photography",kashmir snow winter india soi snowfall kashmirdiaries jammuandkashmir streetphotography photooftheday photojournalism photography,|💙,485
74,,,"Prime Minister Narendra Modi unveiled the Statue of Unity in Gujarat on Wednesday. .
.
.
Built at a cost of about Rs 3000 crore and standing at a height of 182 metres Vallabhbhai Patel’s statue is the tallest in the world and has surpassed China’s Spring Temple Buddha (128 metres). Modi dedicated the statue to the nation on the 143rd birth anniversary of the country’s first home minister.
.
.
.
Leaders across political parties on Wednesday remembered Sardar Vallabhbhai Patel for his “strong leadership” and “steely will” on the occasion of his 143rd birth anniversary but criticised the decision of the Narendra Modi government to unveil a 182 metre-high statue of Patel in Gujarat’s Narmada district.
.
.
.
Congress President Rahul Gandhi said it was ironic that Patel’s statue had been inaugurated “but every institution he helped build is being smashed”.
.
.
.
(📸: PTI) #sardarpatel #sardarvallabhbhaipatel #statueofunity #narendramodi #modi #india #incredibleindia #china",sardarpatel sardarvallabhbhaipatel statueofunity narendramodi modi india incredibleindia china,"|Pictures 3 and 4 depicts the PM thinking about how he's going to justify the waste of public money. 🤣|Looks more like Mao than Patel tbh|Thinking...Mera kab aisa statue banega..😀😀|This is what a country of poor people with shit healthcare and poorly planned education system needs. A fuckin statue. Kya karoge ab iska? Khane khilane walo ne toh paise bana liye isse log bas baith ke dekhenge|Hope now patel agitating for jobs and reservation will not come to the roads. Perhaps Every indian will have two meals of the day now.|One a unifier the other who made Kabrstan and Samsan phrase famous|Moji bekar kaam kiya yaar......... Soo disposing....... Even u took off 72 villages just to big this shit statue showing fuckin unity..... Made with a humangous budget that couldn't be revenued in 100 yrs....|Maybe thier could have been a network of hospitals, schools and sewerage and water filtration plants built in his honour instead of this monument to male ego. I wonder how Sardar Patel would have thought about this usage of money.",938
75,,,"New species of dragon lizards discovered in the Western Ghats.
.
.
.
.

The Western Ghats have revealed two new genera of dragon lizards from the family Agamidae – Monilesauras and Microauris. Using a combination of extensive field surveys detailed taxonomic analyses and genetic tools researchers have rearranged British-era taxonomy to expand extant knowledge of this diverse group of lizards.
.
.
.
📸: Saunak Pal
.
.
.
Link in bio.
#lizardsofinstagram #lizard #westernghats #westernghatsofindia #animalkingdom",lizardsofinstagram lizard westernghats westernghatsofindia animalkingdom,|❤️,200
76,,,"‘Eco India’ premieres tonight at 8PM! Catch the latest episodes every Saturday on DW channel and on scroll.in/ecoindia.
.
.
.
#EcoIndia showcases heartwarming and inspiring stories on creating a greener healthier and more inclusive tomorrow. 
#ecoindia #scroll #india #nature #environment #sustainableliving #diamirza",ecoindia ecoindia scroll india nature environment sustainableliving diamirza,|Press X to doubt,159
77,,,"#Repost | Our home our Earth needs our urgent attention. Eco@India showcases heartwarming and inspiring stories on creating a greener healthier and more inclusive tomorrow.
.
.
.
Watch it every Saturday at 8 pm on DW and on @scroll_in YouTube channel.  #EcoIndia #DWchannel #scroll #environment #climatechange #india #india_everyday",repost ecoindia dwchannel scroll environment climatechange india india_everyday,|Really looking forward to it!! 🤗,95
78,,,"Amritsar train tragedy: 62 people were killed as train ran over Dussehra revelers in Amritsar Punjab. The victims were either standing on or alongside a mainline railway track used by express trains while watching Dussehra celebrations on Friday. There is a clamour to pin the blame on someone else.
.
.
.
Thousands of people are killed every year in the same manner. In the three years to 2017 close to 50000 Indians died after being knocked down or run-over by trains. The figure for 2017 alone is 17500.
.
.
.
In response to a parliamentary question in July the minister of state for railways stated: “Deaths on railway tracks occur due to trespassing violating safety and cautionary instructions avoiding over bridges using mobile phones and other electronic gadgets while crossing railway tracks etc.”
.
.
.
Anjali Modi writes about the national culture of indifference to matters of safety and to institutional rules of any sort related to safety. Link in the bio. #amritsar #punjabi #punjab #amritsartrainaccident #india #indians (📸: PTI)",amritsar punjabi punjab amritsartrainaccident india indians,|🙏🙏🙏|Rip|How could such an event be organised by railway tracks would be beyond most people Do the organisers not bear some responsibility?|@sashsinghh|Nice beby,267
79,,,"At least eight people died in storm-related incidents in Andhra Pradesh after Cyclone Titli made landfall in Odisha on Thursday PTI reported. .
.
.
The Andhra Pradesh State Disaster Management Authority said the storm caused major damage to crops and buildings in Srikakulam and Vizianagaram districts after heavy rain lashed the state on Wednesday.
.
.
.
Odisha Chief Secretary AP Padhi said the destruction caused by the storm in the state was less than expected. Special Relief Commissioner BP Sethi said Ganjam Gajapati Khurda Puri Jagatsinghpur Kendrapara Bhadrak and Balasore districts have been affected by the cyclone.
.
.
.
Over 3 lakh people were evacuated from low-lying areas in Odisha. (📸: PTI) .
.
.
#cyclone #cyclonetitli #odishatourism #bayofbengal #india #odisha",cyclone cyclonetitli odishatourism bayofbengal india odisha,|Natural disasters..|RIP,224
80,,,"Will Smith who came to India to attend the HT event and shoot a dance number in Karan Johar’s Student of The Year 2 visited Taj Mahal in Agra on Wednesday. .
.
.
.
The Hollywood star struck quite a few poses for the paparazzi and also clicked a photo with the security personnel there. (📸: PTI)
.
.
.
#willsmith #willsmithinindia #tajmahal #agra",willsmith willsmithinindia tajmahal agra,"|@gracekakileti ""shoot a dance number"" WHAAAT|🙌❤|Will be like: DAFUQ IM DOIN HERE ?|@chaneyens added to list. We also have to get a small replica for Sabine.|😍😍😍😍😍😍|How exciting!|@chamkupixie wowwww had no idea!|@tusharbo5e @pratsbose will Smith in the house!|Them shoes ugh|Haha, will feeling misplaced. Love it.",1561
81,,,"Going going gone: By now the shredding of the iconoclastic artist Banksy’s ironically iconic – one of many – 2006 painting ‘Girl With A Balloon’ immediately after it was sold for £ 953829 at a Sotheby’s auction has become a celebrated moment of global art. .
.
.
As the video above reveals Banksy has built the shredding mechanism into the painting and only had to ensure that it was triggered at the appropriate moment.
.
.
.
But that does not mean the painting has now become worthless. Just the opposite in fact. “You could argue that the work is now more valuable” Alex Branczik Sotheby’s head of contemporary art Europe. .
.
.
#Banksy #GirlWithABalloon #sothebys",banksy girlwithaballoon sothebys,|@upmabakshi|Sumptuously!,211
