,ID,shortcode,text,hashtags,comments,likes
119,,,"Photo by @ggkenya on assignment for @nature_africa. A trainee undertakes a fire practical drill during an annual training course led by @nature_africa and @nature_arkansas in Zambia to teach people from government safari lodges and communities how to manage fire so that the park is healthier and can sustain more wildlife. Kafue employs an early season burning initiative supported by The Nature Conservancy. This not only attracts animals and birds for easier access to insects and new green grass shoots but also prevents late season uncontrolled wildfires that ruin valuable wildlife habitat which is very important for tourism. Tourists bring millions of kwacha (the state currency) into the national and local economies provide employment and raise Zambia's global reputation.

#fire #training #kafuenationalpark #zambia #africa #protectpreserve #oneconservancy #conservation",fire training kafuenationalpark zambia africa protectpreserve oneconservancy conservation,|Hello nature_africa great picture just liked If you are interested take a look at my pictures you will love... thanks friend|See our bio soon! Hi there.|Wow this is so interesting. Thank you for sharing!|Early burning is not actually good at all and late burning is not as bad as is made out in this post. Employing early burning across Kafue will not make it healthier and there are parts of the park that prove the misuse of fire (I.e early burning) is already degrading the vegetation.,331
120,,,"Photo by @ggkenya on assignment for @nature_africa. Sunrise over Kafue River in Kafue National Park Zambia. Three precious mornings I woke before dawn and was on the river for when the sun came up. I knew it would be something special and each time it was an experience from another world. Thick mist silently gripped the velvet water and as the sun woke it softened and lifted in spirals leaving totally calm waters reflecting the gold and pink magic in the sky. Spellbinding. A reminder of the beauty of wild places and the need to protect them!

#beautiful #sunrise #kafuenationalpark #zambia #africa #protectpreserve #livenature #conservation",beautiful sunrise kafuenationalpark zambia africa protectpreserve livenature conservation,|👏👏💙|Beautiful 😍😍😍👌,610
121,,,"Photo by @ggkenya on assignment for @nature_africa. A young elephant in Kafue National Park one of Zambia's most important wildlife tourism and wilderness areas. Darkness settled in as we headed back toward camp after the day’s shoot. Through the thick forest came a trumpeting squawk the driver turned the spotlight on and there was this little fellow roadside. A bit alarmed and not quite sure about us he paced back and forth and then disappeared into the trees. The life of an elephant has never been easy and even more so now. I pray he stays safe. Follow along this week as African documentary photographer Georgina Goodwin shares beautiful images and stories like this one from a recent shoot we did together in Zambia.
#saveelephants #wildlife #kafuenationalpark #zambia #africa #protectpreserve #livenature",saveelephants wildlife kafuenationalpark zambia africa protectpreserve livenature,"|So dear🐘❤️❤️‼️|One of the countries that Trump says it is ok to bring back ""trophies"". 🙁💔😡",885
122,,,"Photo by @roshni.lodhia. Kenya’s beautiful Chania Falls flow into the Guru River which empties into the Sagana and ultimately feeds the Tana. The Tana supplies 95 percent of the water for Nairobi’s four million residents and for millions more living in the watershed. A few of our dedicated teammates left at 6 am sharp in order to find the falls in the Aberdare Range. We’re so glad they did. 😍
#waterislife #waterfall #beautiful #landscape #kenya #africa #protectpreserve #livenature #conservation",waterislife waterfall beautiful landscape kenya africa protectpreserve livenature conservation,|Good work! :),368
123,,,"Photo by @roshni.lodhia. It’s an iconic sight in rural Africa to see a woman carrying heavy buckets of water on her head. But even when she arrives home and relieves herself of the load the weight of water remains on her shoulders. This World Water Day we’re celebrating the females who are on the front lines of securing water for future generations as access becomes an ever-increasing global challenge. “Last season I planted a variety of tomatoes and people were coming from all different locations just to see them” shares Mercy Wangechi. “With the profits I made I bought a car which is helping me and my husband take tomatoes directly to market. I’m a farmer and a businesswoman!” Cheers to you Mercy. Head on over to nature.org to meet more inspiring women who are carrying Kenya’s water from trees to taps. Link in bio. 
#worldwaterday #water #empowerwomen #kenya #africa #protectpreserve #livenature #conservation",worldwaterday water empowerwomen kenya africa protectpreserve livenature conservation,|🙌🏼💕,342
124,,,"Sending our deepest condolences with heavy hearts on behalf of the entire Nature Conservancy family. 
#Regram from @olpejeta photo by @andrewhbrown: “It is with great sadness that Ol Pejeta Conservancy and the Dvůr Králové Zoo announce that Sudan the world’s last male northern white rhino age 45 died at Ol Pejeta Conservancy in Kenya on March 19th 2018 (yesterday). Sudan was being treated for age-related complications that led to degenerative changes in muscles and bones combined with extensive skin wounds. His condition worsened significantly in the last 24 hours; he was unable to stand up and was suffering a great deal. The veterinary team from the Dvůr Králové Zoo Ol Pejeta and Kenya Wildlife Service made the decision to euthanize him.

Sudan will be remembered for his unusually memorable life. In the 1970s he escaped extinction of his kind in the wild when he was moved to Dvůr Králové Zoo. Throughout his existence he significantly contributed to survival of his species as he sired two females. Additionally his genetic material was collected yesterday and provides a hope for future attempts at reproduction of northern white rhinos through advanced cellular technologies. During his final years Sudan came back to Africa and stole the heart of many with his dignity and strength. ‘We on Ol Pejeta are all saddened by Sudan’s death. He was a great ambassador for his species and will be remembered for the work he did to raise awareness globally of the plight facing not only rhinos but also the many thousands of other species facing extinction as a result of unsustainable human activity. One day his demise will hopefully be seen as a seminal moment for conservationists world wide’ said Richard Vigne Ol Pejeta’s CEO.

Unfortunately Sudan’s death leaves just two female northern white rhinos on the planet; his daughter Najin and her daughter Fatu who remain at Ol Pejeta. The only hope for the preservation of this subspecies now lies in developing in vitro fertilisation (IVF) techniques using eggs from the two remaining females stored northern white rhino semen from males and surrogate southern white rhino females.”",regram,|😔😔|) ':|I am often so sad at what humans have done to this world. We share this planet with other creatures. We do not own it. And they do not belong to us. We have an obligation to stewardship and care.|We will miss him and apologize on behalf of the human race|😞|😢😢|😭😭😭😭❤️😭😭😭😭|💔|So sad. What a beautiful picture. Sending lots of love to everyone involved.  Xx❤❤|💔|RIP buddy. 😞|😢😢😢😢😢|🌏💔|😔💔|😞 isn’t there|😢|💔|:(|It’s incredibly sad|😢💔|Awe... prayers and much much love for all the broken hearts|Omg how sad @mela_brabs|😭😭😭|@zekeriese time to become billionaires n save every animal in Africa.|💔💔💔|😢🙏|💔🙏🏻😥|@briankersten619|@iamdbs|🙏🦏🙏|So sad to hear but I hope he had a wonderful life. Glad to hear there is some hope for the species with his legacy|💔|I cry for a good reason!  Unacceptable the loss of a unique specy!  Hope the lesson is learned. Save the animal world!|this is such a huge deal|To the stars... heart breaking|RIP 😣😣|☹️|😔😔💔|@usfws Big trophy. Last male in existence. Do you get it now?|😢💔|💔|@apusapusx2 @julla3000 😢❤️|I was hoping to meet Sudan during my upcoming trip to Kenya. As a member of the @nature_org family my deepest condolences for the world's loss.|😫😭😭😭💔|@marenbjorn @julla3000 I know. Last man standing. 😞|God bless him|😢|🙏🏻🙏🏻🙏🏻😔|bakit naiiyak ako dito. :(|let everything conspire in your favor rangers <3|#SudanForever #RememberingSudan #magicalkenya #africa #protectpreserve #livenature|😢💔|😥|💔,2126
125,,,"Photo by Debby Thomas. No Monday blues here. Just Serengeti greens. 💚

#happymonday #giraffe #zebra #tanzania #africa #protectpreserve #protectwildlife #conservation",happymonday giraffe zebra tanzania africa protectpreserve protectwildlife conservation,|@iamdbs|Beautiful 👌😊❤|Oh my great Shot plus my fav animal|@alepasse24 sembra una cartolina|@_kvyleem|Great shot|Your page is amazing 🙌🏼|😃,1171
126,,,"Happy International Women’s Day ❤️ #Regram from @roshni.lodhia: “What is to be said about Leah Orwangas? A Maasai woman who had the courage to fight for her land rights. Leah welcomed me the photographer into her home as if I were a family member. Just moments later there a rush of footsteps behind me: her grandchildren had come to greet her. Leah greeted them with joy and laughter (come to think of it she was smiling or laughing throughout my stay there). We walked out to her land where she shared her story: after her husband died a man from Arusha city tried to take away her land. At the time she wasn't aware of her inheritance rights. But with the help of UCRT (Ujamaa Community Resource Trust) she was able to get back her land. Leah spoke up as a Maasai woman- that is not an easy task in her community. Leah explained how she is now a leader- a source of light- for other women in her community. She said: ""when people see me now they respect me for who I am. They seek advice from me."" This #womensday it cannot be overstated: the empowerment of women is critical to protecting & managing landscapes. Check out her full story: https://global.nature.org/content/want-to-save-the-planet-empower-women

#internationalwomensday #empoweringwomen #empowerwomen #landrights #community #conservation #portraitmode #portraitoftheday #sunset #maasai #maasailand #truestory #courage #beautiful #goodvibes #indigenous #globalsolutions #womensmarch #empoweringwomennow #iwd18 #iwd2018 #iwd #portrait #brave #beauty #landscapelover #wilderness #seeafrica #loveafrica”",regram womensday internationalwomensday empoweringwomen empowerwomen landrights community conservation portraitmode portraitoftheday sunset maasai maasailand truestory courage beautiful goodvibes indigenous globalsolutions womensmarch empoweringwomennow iwd18 iwd2018 iwd portrait brave beauty landscapelover wilderness seeafrica loveafrica,|👍🏻👍🏻👍🏻❤️❤️❤️😊‼️,514
127,,,"Photo by @roshni.lodhia. Meet Leah Orwangas. She is a widow and grandmother of 21 grandchildren. Like many Maasai women Leah wasn’t aware of her land rights. So after her husband died another man tried to take away her land. But with counsel from the Ujamaa Community Resource Team a founding partner of the Northern Tanzania Rangelands Initiative Leah learned about her land rights and fought back. Now she is helping educate other women about their rights. This International Women’s Day please join us in celebrating Leah: bit.ly/Save-Planet-Empower-Women (link in bio)
#IWD2018 #womensday #empowerwomen #pressforprogress #leadership #tanzania #africa",iwd2018 womensday empowerwomen pressforprogress leadership tanzania africa,|Check out and support Africa People & Wildlife organization.|Amazing amazing shot and even more amazing story. ❤️🧡💛💚💙|I’m so taken with this beautiful photo @roshni.lodhia ✨✨ Incredible story with a positive outcome. With her knowledge and support hopefully fewer women in this position will lose this and other battles!  Thanks for sharing.|👏👏👏👏👏👏👏|💕Beautiful!,742
128,,,"Photo by @tessrg14. When you think of Africa one of the first things that probably pops into your mind is the mighty lion. But lions are facing dire straits and have disappeared from over 90 percent of the wild lands they once roamed. A few of our teammates were recently meeting at @lewa_wildlife and had heard that there was a pride of lions out and about. We had to see them. After off-roading for a bit our safari guide Festus spotted the pride. He drove up close to them turned off the Land Cruiser and told us all to relax and enjoy. A lioness was basking in the sunshine with her cubs. They were beautiful. One of the cubs must have been feeling extra curious because he carefully snuck away from his brothers and sisters and walked toward us while mom was dozing off. He climbed up onto a tree about a meter or two away. Our hearts were racing. Mom woke up noticed that one of her little ones had gone for an adventure and was too close to us for comfort. She let out a call for her cub and when he didn’t come back to her she walked right up past us pulled her baby out of the tree by the scruff of his neck and gave him a quick reprimanding followed by some love. These intimate moments remind us why we give it our all every day to conserve the lands and waters on which all life depends. In honor of @worldwildlifeday the UN is asking everyone around the globe to do one thing to help protect these magnificent creatures. What will you do?

@elewanacollection @nrt_kenya @ewasolions @lionlandscapes @loisaba_conservancy @kenyawildlifeservice @unitedforwildlife

#worldwildlifeday #bigcats #predatorsunderthreat #elewanamoments #magicalkenya #africa",worldwildlifeday bigcats predatorsunderthreat elewanamoments magicalkenya africa,|Still gives me all kids of feelings. ♥️|Read this! @mackenziesewell|😍😍😍😍😍😍😍😍|Adorable!|@mollytkhan|💝💝💝 🐯💦,1131
129,,,"Photo by @amivitale. Wood fuel is one of Africa’s most significant environmental and health threats but the level of public discourse on the issue doesn’t often reflect the size of the challenge. To try and tackle this we’re drawing out a roadmap for the future of Africa’s sustainable wood fuel consumption that includes planting billions of new trees and supporting innovative ways to convert wood into energy more efficiently. As Africa’s population industry and infrastructure continue to grow ensuring communities have the knowledge and tools to balance the well-being of their families with sustainable livelihoods and abundant natural resources will become increasingly critical. If we can empower women to plant trees in the corners of their farms and use wood fuel more efficiently we can enable local people to tackle one of Africa’s biggest health and environmental challenges in simple meaningful ways. Click the link in our bio for more.

#environment #heath #empowerwomen #kenya #africa #protectpreserve #livenature #conservation",environment heath empowerwomen kenya africa protectpreserve livenature conservation,|❤️❤️❤️😊|😍😍😍😍😍😍,584
130,,,"Photo by @jasonbhouston. Amazing news! Seychelles has just announced two new Marine Protected Areas covering 210000 square kilometers of biodiverse ocean waters – that’s a massive amount of ocean! And this is just the first half of all waters that they plan to protect by 2022. This small island nation sits off the coast of East Africa and is a stunning ecological paradise where you’ll find curious sea turtles giant tortoises and bleach-white fairy terns. But as the world changes so too will the challenges faced by its endangered and endemic species as well as the country’s 100000 residents who depend on their marine resources. Congrats to the citizens of Seychelles for making this big and bold step forward to protect this incredibly beautiful place. It’s wonderful to see this conservation commitment coming to life. 
#beautiful #seychelles #islands #protectourocean #oceanoptimism #marinelife #marineprotection",beautiful seychelles islands protectourocean oceanoptimism marinelife marineprotection,|👏👏👏👏💙🙏💙🙏💙|👍🏻👍🏻👍🏻😊😊😊|😊👏🏻💙🙏🏻|👌🏻👏🏻👏🏻|Great to see this important step completed.|@lesliiie|Such great news!|Amazing. I want to come back and do a bigger story!|😍|👏👏👏👏👏👏👏👏 To continue to be an incredible Paradise on this planet! 🐢🌊🦇🐠🐡🌱|🌺👍 @nature_africa|#pristineness|So exciting - congrats!!|👏👏👏un esfuerzo en aprendizaje y trabajo diario ❤️|🤙🏼 Aloha 🤙🏼,869
131,,,"Sweetest clip of a tiny rescued elephant orphan meeting his new best friend. Keep up the wonderful work @r.e.s.c.u.e @nrt_kenya and @loisaba_conservancy. #Regram from @r.e.s.c.u.e: “This is the video of the very first moment our newest orphan Loisaba was introduced to the rest of the herd on Thursday. Nadasoit his first friend came barreling down the hill to meet Loisaba. They then began to intertwine trunks like little children holding hands. The other elephants followed excited to see him and eager to get to know him. They followed Loisaba everywhere for the rest of the afternoon.” Click the link in our bio for more great rescue stories to help warm your heart. ❤️🐘 @r.e.s.c.u.e @nrt_kenya @loisaba_conservancy @lewa_wildlife @conservationorg @tusk_org @sararacamp @kenyawildlifeservice @sandiegozoo @natgeo 
#saveelephants #kenya #africa #protectpreserve #protectwildlife #livenature #nature #conservation",regram saveelephants kenya africa protectpreserve protectwildlife livenature nature conservation,|@_megatron8|💙|@fran_romi_ 😍❤️😍❤️😍❤️|@daveygotler|@kylchello making friends.|❤️❤️❤️❤️❤️💕|@brandi.maria3 @corrib7|This just does the heart good🐘|@arendjelouter omg|✨⭐️✨|@tatianazeller this is the one we helped rescue. Happy endings :)|What I wouldn’t give to be there!|@44tooth|So cute 😍|❤️❤️❤️😘😘‼️|❤️❤️❤️|THIS IS LOVELY DEAR... WE TREAT ALL KINDS OF  TEETH  MOUTH  NOSE  EAR  NECK  AND JAW PROBLEMS  WE ARE VERY CLOSE TO YOU.... LOCATED AT ABUJA-KEFFI ROAD  OPPOSITE MIDLAND PLAZA MARARABA... FOLLOW US OR CALL US ON 08149263792 FOR MORE INFO... THANKS|@margaret_mary8|@floydacosta I love this|@livken04 😍|I know the babies’ keepers work hard with long hours but surely moments like this make up for the tiring ones.|@handmade_by_lindsey 😍🐘|❤❤❤❤❤|❤️ This warms my heart|Lindo !!|@ernestinemcpeek|❤️|🙆🙆🙆🙆👩‍❤️‍💋‍👩💕💕💕|@hiltred 💓💓💓|@taybuggle|@sethismorris|😊😍😍|Don’t they say that if these little ones aren’t with the older matriarchs they done learn how to navigate the wild?|😍🐘🙏|@laurelinparticular|👁👁👁👁👁👁👁|Beautiful babies 😍🐘|Gorgeous! 😍😍|@s_2_h_ this will warm your cold heart ♥|@natalia__boos @simpleserenity2667|👋🏾👋🏾👋🏾👋👋🏼👋🏻👋🏿👋🏽👋🏾✨✨✨🐒✨✨✨🐒✨✨✨🦍✨✨✨🐒✨✨✨Y! A! Z!|👌👌🏾👌🏽|❤|Great job again !! ❤️❤️❤️❤️❤️❤️ #heroes 💪🏼💪🏼|Great job again !! ❤️❤️❤️❤️❤️❤️ #heroes 💪🏼💪🏼|@aurora_mae soooo endearing moment|Beautiful and magical moment 💞💞💞🐘🐘🐘|👍1⃣ 🍏|Me muero soy feliz viéndolos amo a estos ejemplares 😍🌍|No boundaries how great|So very beautiful and so very sweet @nature_africa 💛🐘🐘💛✨✨✨✨🙏|@azenkoan|🙏🏼😍👏🏼|Heart melts 💙|My heart❤️. My favorite animal....the kindness they show....the way they treat their family....the way they grieve....the way they love. They are awe inspiring. And they need to be kept safe❤️|I could watch this all day❤️|🐘 ❤️|❤️🌹|❤️❤️❤️|@danahop THE TRUNK HOLDING|Blessings to your amazing conservancy!!|💖😍|#babyelephantboom💯 te amo 💜|This is the most precious video!!!!! Thx for making my day week month year so far! 😍|OMG! SOOOOO CUTE AND PRECIOUS ♥️♥️♥️♥️♥️|Poor baby is so skinny this’s so sad poor babies animals suffering because evils inhuman destroying their mothers. I hate inhuman.|😭😭❤️|They need each other ❤️❤️|@aocook @rburnsmcneill|Absolutely precious!! Humans can be heartless😢|@sydxhall|👏👏👏👏👏|@anndelwilliams @patricia.morris333|So precious ❤️|❤❤❤,3077
132,,,"Photo by @amivitale. Our close partner @nrt_kenya’s @beadworkskenya program has 150 “Star Beaders” that are leading the way for over 1350 women to use their traditional beadcraft to enhance their families’ lives lessen their reliance on the land for income and protect local habitats and wildlife including elephants rhino lions giraffe Grevy’s zebra buffalo and more. Each “Star Beader” mentors and manages 10 other women increasing their skills and helping them earn money to improve family nutrition and access to clean water send their children to school and pay for medical expenses. Now these women would like to take their enterprise to the next level by creating more complicated designs and even finer products. And you can help! $100 funds three new “Star Beader” positions which sets the stage for the employment of 30 additional women. Only $1000 left to reach their goal! Let’s make this happen. Link in bio. ✨

#productswithpurpose #empowerwomen #protectwildlife #protectpreserve #livenature #nature #conservation",productswithpurpose empowerwomen protectwildlife protectpreserve livenature nature conservation,|So colorful 😊 👍🏻👍🏻👍🏻👍🏻👍🏻😊‼️|Beautiful!!!!! ❤️👍👏😍|Lovely 😍😊❤|Oh that poor child|Thanks for sharing @nature_africa!❤️|👏👏🌍ejemplo de lucha ❤️,669
133,,,"Photo by Maggy Meyer. “Most of Tanzania has been experiencing drought for the last year and a lot of livestock have been dying. On a recent drive from Arusha to Randilen Community Wildlife Management Area (CWMA) I saw many cattle carcasses near the road. Other cows were still alive but were struggling to even stand on their feet. But as I entered Randilen I saw hundreds of healthy cattle. They were feeding in a large area of good grass that was preserved to use in times of drought. I immediately began to worry that all this pasture would be quickly depleted by a massive influx of cattle and there would be nothing left for the wildlife. But a village scout calmly told me: ‘We have plenty of grass that can rescue the cattle and still support wildlife. In fact we are even hosting cattle from far away villages that are not part of our community.’ During my day of meetings with community leaders the rains poured heavily. After the rain ended I began my journey home and was shocked to see the big herd of livestock exiting Randilen. The rain signaled to the herders that there would now be pasture in other places so they left Randilen’s extreme drought refuge. If we can scale this behavior — if every community has a working ‘extreme drought’ grazing area — then we will build resilient livestock and wildlife populations in northern Tanzania. I think that this is possible.” @marundaalphonce TNC Africa

#drought #sustainability #zebra #wildlife #tanzania #africa #protectpreserve #livenature #nature #conservation",drought sustainability zebra wildlife tanzania africa protectpreserve livenature nature conservation,|❤️|@guikir on peut adopter un zèbre aussi 🙏 (il nous servira de tondeuse !!!!)|Sweet!|❤|Very cool.|Cute ❤️,907
134,,,"Photo by @roshni.lodhia. Home. Everyone in northern Tanzania defines it differently. For nomadic tribes it refers to wherever pasture is greenest or fruit is ripest. For a herd of elephants it is the ancient migration routes that cross village county and national borders — led by a matriarch and followed for generations. Here home isn’t so much a place as a journey. And now the 8-million-acre landscape that has hosted these journeys for hundreds of years is becoming a jigsaw puzzle. Climate change rapidly expanding row-crop agriculture and population growth are shaping the pieces. At the same time Tanzania’s economic development depends on managing this landscape so that natural resources can continue to provide food and job security. The survival of elephants and traditional ways of life for indigenous people rests on ensuring they also have a say in this design. No single village — or organization — can tackle this alone. That is why we collaborate with nine partners in the Northern Tanzania Rangelands Initiative (NTRI) to help communities secure tenure over their traditional lands and apply good land management practices that benefit themselves and wildlife. Just as each puzzle piece in the landscape is unique so is the land tenure or resource rights solution that works best for each community. Communities now have new tools such as communal Certificates of Customary Rights of Occupancy (CCROs) and other innovative schemes that can address their specific needs and challenges. Together we are ensuring that indigenous communities have the knowledge technical support incentives and legal frameworks they need to keep their journeys alive. 
#home #beautiful #landscape #tanzania #africa #protectpreserve #livenature #nature #conservation",home beautiful landscape tanzania africa protectpreserve livenature nature conservation,|@jennydeeks @ematseur @kmschwenk that view looks pretty familiar...|🙌🏻🙌🏻|Amazing view 😍|Pretty cool|🐘🐘🐘🐘🐘🐘🐘🐘🐘🦇|Nice new point of view  about 'home'. It is always good to learn more about África 💚.|😍💕|Heyyyyyy 💪🏽💪🏽,998
135,,,"Photos by @jasonbhouston. The local person leading our work in Seychelles is soft-spoken marine biologist Helena Sims. “This is what I’ve always wanted to do since I was 6 years old. My dad was a marine engineer and he also built his own boats. On weekends we would go fishing and sailing. My first dive was on my 10th birthday the minimum age to SCUBA. I went into a cave and there were sea fans everywhere. They look like bouquets of flowers — orange red and white. I was gobsmacked. I wanted to study marine biology in university but at that time the government’s priorities for full scholarships were teaching or medicine. I had to make a case that this should be just as much a priority. They said yes but only if I earned perfect scores on the Cambridge International exams. I spent ages 16-17 preparing. I wanted it so badly. You have to wait four months to get your test results! My dad was the one to open the envelope. I was at sea on a study tour. He just said ‘You did it!’ and I started crying. I studied in Australia and came straight home once I graduated. I was recruited by @undp to conduct research to set priorities for the expansion of the marine protected area system of Seychelles. At first I didn’t want to take on such a big job because my son had just been born and my father was very sick. He told me to go for it. It was his dream job and he was my idol. I did it for him. Some of our stakeholders have known me my whole life. They say ‘Oh Helena — she wants to save everything.’ But the zoning design has to work for everyone and that’s what TNC is committed to. As often as possible I go fishing and snorkeling with my son Kyan. [His name is derived from a word for the blue-green color of nearshore waters.] I’m looking forward to telling him stories about his grandfather. He can’t understand yet. He’s autistic and nonverbal but he has an infinite love for the ocean. Often when he was a baby the only way to calm him down was to put him in a bucket of water! For all Seychellois the sea is within us. It’s not only in our blood; it’s our life.” 💙
#staffstories #mondaymotivation #seychelles #ocean #protectpreserve #livenature #nature #conservation",staffstories mondaymotivation seychelles ocean protectpreserve livenature nature conservation,|😊😊👍🏻👍🏻👍🏻❤️‼️|Thanks Helena for your story and work!|@nature_africa @jasonbhouston I really like this photo and just used it in an internal TNC report last week and glad it is out in the world for all to enjoy. I love this post the work in Seychelles is so inspiring!|@paulcmoss|👏👏👏👏,530
136,,,"Photo by @ggkenya. Nothing like a hopeful story to help kick off the New Year. ✨ When the wildlife vet was unable to attend to a badly injured lioness Kaindu Village Scouts took matters into their own hands. What this injured lioness did was almost as remarkable as the village scouts’ actions to save her because moving towards human activity goes against every instinct of a weak or vulnerable wild animal. So it’s as if she knew that crawling into the scouts’ camp was her last chance of help. The lioness had lost her front right paw to a poacher’s snare. Once free she was unable to hunt desperately thin and battling infection. By chance or some sixth sense humans might never understand she sought refuge in the base camp of the scouts who protect and monitor wildlife in the 15000-hectare Kaindu Game Management Area (GMA) on the north-eastern flank of Zambia’s Kafue National Park. “When we first came across her she was finished. It was very sad” says Greenwell Kabinda of Kafue Natural Resources Trust. “We felt like we had to help her.” Realizing straight away that she needed veterinary treatment Greenwell or “Green” as he’s known called the Zambian Department for Parks and Wildlife. However with limited resources and vast areas of ground to cover their vet was unable to come immediately. With nothing to lose the scouts set about finding her some meat which they placed near her in front of a motion-sensor camera in order to keep a watchful eye. “She was very weak so that first night she only took a few bites” says Green. “But within a few days the whole carcass had gone.” The food gave her the strength to eventually go to the river for life-saving hydration. Soon a hopeful moment was caught on camera: She was joined by another lioness an adolescent cub and a large male — presumably members of her lost pride attracted by the smell of her dinner. To survive long-term in the wild she will need her pride to defend her and to share the prey they catch. 
#lioness #hopeful #rescuestory #campfire #zambia #africa #protectpreserve #protectwildlife #livenature #conservation",lioness hopeful rescuestory campfire zambia africa protectpreserve protectwildlife livenature conservation,|Three cheers for Green’s 24 scouts who went to great lengths to save this lioness and are still keeping an eye on her! 🎉 TNC helped establish and provides ongoing support to this team because while GMAs like Kaindu are formally protected areas they generally lack their own wildlife security forces.|🙌|Nice|Awesome|Bravo! Thank you for saving this lion.|Such a wonderful story! Thank you for all you do! 😊|Thank you for saving the lion and for all the good work you do!|🙏🏿👍🏿💕|Great work and well done to the scouts! Good effort guys 👐|Thank you for all your good work ❣ 💜,500
137,,,"Photo by @amivitale. Hi friends we have three rescue stories to help warm your hearts for the holidays. Wild elephants in Africa have complicated lives. These three recent rescues illustrate different pieces of the big complex picture of elephant conservation — beyond poaching. The stories show why we’re so focused on habitat protection and on creating conservation incentives for people who live among elephants. We hope you’ll take a moment now to read about these rescues that you helped make possible. And most importantly thank you for supporting our efforts to keep elephants out of trouble. Read the stories: bit.ly/SaveSpaceforElephants (link in bio). 🐘❤️
#happyholidays #saveelephants #elephant #kenya #magicalkenya #africa #protectpreserve #protectwildlife #nature #conservation",happyholidays saveelephants elephant kenya magicalkenya africa protectpreserve protectwildlife nature conservation,|<3|👍😃✨💕|beautiful :)|Awesome photo... almost looks like it could be a diorama in a natural history museum.|❤️|So many elephants!! I love it so much😍❤️|This place is deeep inside my heart🙏🏾🙏🏾🙏🏾🙏🏾|💚|Beautiful!|Very cool|Good work! Love the photo too! 💚🌴|Love what you folks are doing to help the elephants (and other animals). They deserve to be treated like the incredible magnificent beings they are. Not poached for parts and trophy hunted. Keep up the amazing work 😊🙏🏻|Love :)|Amazing!!|Nice shot 👍🏽👍🏽|Beautiful picture! Lets keep these beautiful animals save!|This is amazing!👌|⛄️⛄️⛄️⛄️,1462
138,,,"Photo by @amivitale. A dream team of five pastoralists known as Twiga Walinzi (“Giraffe Guards”) are using GPS data and a network of camera traps to catalogue individual giraffes across northern Kenya and better understand their threats and reactions to human development. Why? Because giraffe populations have crashed 40 percent since 1985. “When I was growing up there were a lot of giraffes in this area. Now there aren’t many” says Symon Masiaine leader of Twiga Walinzi. “We are gathering information that will help determine the most important strategies to reverse the decline of the giraffe population.” ✨🦒✨
@nature_org @sandiegozoo @loisaba_conservancy @giraffe_conservation @nrt_kenya 
#giraffe #wildlife #savethespecies #twiga #kenya #magicalkenya #africa #protectpreserve #livenature #nature #conservation",giraffe wildlife savethespecies twiga kenya magicalkenya africa protectpreserve livenature nature conservation,|👍🏻👍🏻👍🏻🦒🦒❤️‼️|Incredibly beautiful 😍|👀👀👀💫💫🦖🦖🦖🦖|@kmdyke magical dreamy picture ✨,1005
139,,,"Photo by @amivitale. Ecotourism revenue from @loisaba_conservancy is being reinvested into the schools of neighboring communities improving lives in northern Kenya. Here young students from Ewaso Primary School run home after class. Big thanks to our new and returning donors who gave back to nature this #GivingTuesday. We asked for your help and you delivered. Asante sana. “If you want to go fast go alone. If you want to go far go together.” ~ African Proverb

#africanproverb #ecotourism #happy #students #kenya #magicalkenya #africa #protectpreserve #livenature #conservation",givingtuesday africanproverb ecotourism happy students kenya magicalkenya africa protectpreserve livenature conservation,|Beautiful pic 😊👍☺❤|@nature_africa Hope you're having a great day!|Splendid shot|👊👌|follow us!!|💯 🍅|follow us!!❄❄,444
140,,,Photo by Greg Metro (@gregmetrophotography). Elephant migratory routes are ancient invisible highways etched into their very bones. And in Kenya TNC scientists are working hard to make the invisible visible by turning movement and behavior data gathered by @savetheelephants into maps that the government can use to make elephant-friendly choices about where and how to grow. When it comes time to choose the construction site for a new highway for example it's possible to avoid critical wildlife corridors and build in a location that opens up business opportunities for rural Kenyan towns. Let’s get a bigger table because the elephants are coming … And we invite you to pull up a chair! Support this great effort today: bit.ly/ElephantProtectionFund (link in bio). 🐘❤️ #givingtuesday #seasonofgiving #saveelephants #elephant #smartgrowth #kenya #magicalkenya #africa #protectpreserve #protectwildlife #livenature #nature #conservation,givingtuesday seasonofgiving saveelephants elephant smartgrowth kenya magicalkenya africa protectpreserve protectwildlife livenature nature conservation,|@lexgruss|Hi @nature_africa I love your page and gallery. Are you looking for any contributing photographers? I would be delighted if you could use one of my images if you thought they were relevant ☺️|Great endeavor.|Hope your day is AWESOME!! 😄 Just dropping in some positivity! Keep bein' you :)|visit our page☀,1438
141,,,"Photo by Kenneth K. Coe. “A family tie is like a tree it can bend but it cannot break.” ~African Proverb 
#africanproverb #happythanksgiving #forest #luangwa #zambia #africa #protectpreserve #livenature #nature #conservation",africanproverb happythanksgiving forest luangwa zambia africa protectpreserve livenature nature conservation,|💗|Gorgeous 🌳🌳🌳,612
